Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,label
474,20,110.0,14977,8,5,2006,2007,304.0,1350.0,0.0,626.0,1976.0,1976,0,0,1976,1.0,0.0,2,0,2,1,7,1,2006.0,3.0,908.0,250,63,0,0,0,0,0,7,2007,12.994530005894443
475,120,41.0,5330,8,5,2000,2000,0.0,1196.0,0.0,298.0,1494.0,1652,0,0,1652,1.0,0.0,2,0,2,1,6,0,2000.0,2.0,499.0,96,48,0,0,0,0,0,8,2007,12.43320821811392
476,20,80.0,8480,5,6,1963,1963,0.0,630.0,0.0,340.0,970.0,970,0,0,970,1.0,0.0,1,0,2,1,5,0,1996.0,2.0,624.0,0,24,0,0,192,0,0,7,2007,11.794337924408413
477,20,75.0,13125,6,5,1997,1998,215.0,994.0,0.0,484.0,1478.0,1493,0,0,1493,1.0,0.0,2,0,3,1,7,1,1997.0,2.0,508.0,140,39,0,0,0,0,0,4,2008,12.249610947544657
478,60,105.0,13693,9,5,2006,2006,772.0,0.0,0.0,2153.0,2153.0,2069,574,0,2643,0.0,0.0,2,1,3,1,9,1,2006.0,3.0,694.0,414,84,0,0,0,0,0,3,2007,12.84792653170257
479,20,79.0,10637,8,5,2007,2008,336.0,1288.0,0.0,417.0,1705.0,1718,0,0,1718,1.0,0.0,2,0,3,1,7,1,2007.0,3.0,826.0,208,44,0,0,0,0,0,9,2009,12.601487417784837
480,30,50.0,5925,4,7,1937,2000,435.0,168.0,0.0,739.0,907.0,1131,0,0,1131,0.0,0.0,1,0,2,1,7,0,1995.0,2.0,672.0,0,72,0,0,0,0,0,3,2007,11.401669829409995
481,20,98.0,16033,9,5,2004,2005,378.0,1261.0,0.0,572.0,1833.0,1850,0,0,1850,1.0,0.0,2,0,3,1,8,1,2004.0,3.0,772.0,519,112,0,0,0,0,0,3,2006,12.694652660348845
482,20,72.0,11846,9,5,2003,2004,562.0,1567.0,0.0,225.0,1792.0,1792,0,0,1792,1.0,0.0,2,0,2,1,6,1,2003.0,3.0,874.0,206,49,0,0,0,0,0,8,2006,12.832011076396668
483,70,50.0,2500,7,8,1915,2005,0.0,299.0,0.0,611.0,910.0,916,910,0,1826,1.0,0.0,1,1,4,1,7,1,1915.0,1.0,164.0,0,0,0,0,0,0,0,6,2009,11.951180395901384
484,120,32.0,4500,6,5,1998,1998,116.0,897.0,0.0,319.0,1216.0,1216,0,0,1216,1.0,0.0,2,0,2,1,5,0,1998.0,2.0,402.0,0,125,0,0,0,0,0,5,2006,12.007621706806335
485,20,70.04995836802665,7758,5,7,1962,2001,0.0,588.0,0.0,411.0,999.0,999,0,0,999,1.0,0.0,1,0,3,1,6,0,1963.0,1.0,264.0,0,132,0,0,0,0,0,3,2007,11.794337924408413
486,20,80.0,9600,5,7,1950,2007,0.0,607.0,0.0,506.0,1113.0,1113,0,0,1113,0.0,0.0,1,0,3,1,5,1,1950.0,1.0,264.0,0,80,120,0,0,0,0,7,2009,11.898187865760873
487,20,79.0,10289,5,7,1965,1965,168.0,836.0,0.0,237.0,1073.0,1073,0,0,1073,1.0,0.0,1,1,3,1,6,0,1965.0,2.0,515.0,0,0,0,0,0,0,0,6,2007,11.957611286231675
488,20,70.0,12243,5,6,1971,1971,0.0,998.0,0.0,486.0,1484.0,1484,0,0,1484,0.0,0.0,2,0,3,1,7,1,1971.0,2.0,487.0,224,0,0,0,180,0,0,2,2007,12.072541252905651
489,190,60.0,10800,5,4,1900,1970,0.0,664.0,0.0,290.0,954.0,1766,648,0,2414,0.0,0.0,2,0,3,2,10,1,1970.0,2.0,520.0,142,0,0,0,0,0,0,5,2006,11.982929094215963
490,180,21.0,1526,4,8,1970,2002,0.0,515.0,0.0,115.0,630.0,630,0,0,630,1.0,0.0,1,0,1,1,3,0,1970.0,1.0,286.0,0,0,0,0,0,0,0,5,2009,11.362102575235644
491,160,70.04995836802665,2665,5,6,1976,1976,0.0,0.0,0.0,264.0,264.0,616,688,0,1304,0.0,0.0,1,1,3,1,4,1,1976.0,1.0,336.0,141,24,0,0,0,0,0,6,2008,11.652687407345388
492,50,79.0,9490,6,7,1941,1950,0.0,403.0,165.0,238.0,806.0,958,620,0,1578,1.0,0.0,1,0,3,1,5,2,1941.0,1.0,240.0,0,0,32,0,0,0,0,8,2006,11.79810440720389
493,60,105.0,15578,6,5,2006,2006,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,0.0,2,1,3,1,8,0,2006.0,2.0,429.0,0,0,0,0,0,0,0,5,2006,12.059803326028716
494,20,70.0,7931,5,6,1960,1960,0.0,374.0,532.0,363.0,1269.0,1269,0,0,1269,0.0,0.0,1,1,3,1,6,1,1964.0,1.0,308.0,0,0,0,0,0,0,0,6,2008,11.951180395901384
495,30,50.0,5784,5,8,1938,1996,0.0,0.0,0.0,190.0,190.0,886,0,0,886,0.0,0.0,1,0,2,1,4,0,1938.0,1.0,273.0,144,20,80,0,0,0,0,12,2009,11.421906066583059
496,30,60.0,7879,4,5,1920,1950,0.0,495.0,0.0,225.0,720.0,720,0,0,720,0.0,0.0,1,0,2,1,4,0,1978.5061638868744,0.0,0.0,0,523,115,0,0,0,0,11,2009,10.460242108190519
497,20,70.04995836802665,12692,8,5,1992,1993,0.0,1231.0,0.0,1969.0,3200.0,3228,0,0,3228,1.0,0.0,3,0,4,1,10,1,1992.0,2.0,546.0,264,75,291,0,0,0,0,5,2007,12.971540487669746
498,50,60.0,9120,7,6,1925,1950,0.0,329.0,0.0,697.0,1026.0,1133,687,0,1820,1.0,0.0,2,0,4,1,8,0,1925.0,1.0,240.0,0,100,0,0,0,0,0,6,2008,12.122691036591123
499,20,65.0,7800,5,7,1967,2004,89.0,450.0,0.0,414.0,864.0,899,0,0,899,0.0,0.0,1,0,3,1,5,0,1967.0,1.0,288.0,64,0,0,0,0,0,0,6,2009,11.77528972943772
500,20,70.0,7535,5,7,1958,1985,0.0,111.0,279.0,522.0,912.0,912,0,0,912,0.0,1.0,1,0,2,1,5,0,1958.0,1.0,297.0,12,285,0,0,0,0,480,6,2007,11.695247021764184
501,160,21.0,1890,6,5,1973,1973,285.0,356.0,0.0,316.0,672.0,672,546,0,1218,0.0,0.0,1,1,3,1,7,0,1973.0,1.0,264.0,144,28,0,0,0,0,0,5,2007,11.635143097694478
502,60,75.0,9803,7,5,2005,2005,0.0,400.0,0.0,466.0,866.0,866,902,0,1768,0.0,0.0,2,1,3,1,7,0,2005.0,2.0,603.0,0,108,0,0,0,0,0,2,2008,12.33138283649562
503,20,70.0,9170,5,7,1965,1965,0.0,698.0,96.0,420.0,1214.0,1214,0,0,1214,1.0,0.0,1,0,2,1,6,0,1965.0,2.0,461.0,0,0,184,0,0,0,400,4,2007,11.84939770159144
504,20,100.0,15602,7,8,1959,1997,0.0,1247.0,0.0,254.0,1501.0,1801,0,0,1801,1.0,0.0,2,0,1,1,6,2,1959.0,2.0,484.0,0,54,0,0,161,0,0,3,2010,12.57418196709457
505,160,24.0,2308,6,5,1974,1974,0.0,257.0,495.0,103.0,855.0,855,467,0,1322,0.0,1.0,2,1,3,1,6,1,1974.0,2.0,440.0,260,0,0,0,0,0,0,6,2009,11.898187865760873
506,90,60.0,7596,5,5,1952,1952,360.0,0.0,0.0,960.0,960.0,960,1000,0,1960,0.0,0.0,2,0,4,2,10,0,1952.0,2.0,400.0,0,0,0,0,0,0,0,7,2009,11.732060994886899
507,60,80.0,9554,8,5,1993,1994,125.0,380.0,0.0,397.0,777.0,1065,846,0,1911,0.0,0.0,2,1,3,1,8,1,1993.0,2.0,471.0,182,81,0,0,0,0,0,9,2006,12.2783933071098
508,20,75.0,7862,6,5,2009,2009,0.0,27.0,0.0,1191.0,1218.0,1218,0,0,1218,0.0,0.0,2,0,2,1,4,0,2009.0,2.0,676.0,0,102,0,0,0,0,0,9,2009,12.246734627249063
509,70,60.0,9600,7,9,1928,2005,0.0,141.0,0.0,548.0,689.0,689,689,0,1378,0.0,0.0,2,0,3,1,7,1,1928.0,2.0,360.0,0,0,116,0,0,0,0,10,2008,11.9891596439666
510,20,80.0,9600,5,6,1959,1959,132.0,991.0,0.0,50.0,1041.0,1041,0,0,1041,1.0,0.0,1,0,3,1,6,0,1959.0,1.0,270.0,224,88,0,0,0,0,0,7,2009,11.732060994886899
511,20,75.0,14559,5,7,1951,2000,70.0,650.0,180.0,178.0,1008.0,1363,0,0,1363,1.0,0.0,1,0,2,1,6,2,1951.0,1.0,288.0,324,42,0,0,168,0,2000,6,2009,12.01309450854769
512,120,40.0,6792,7,5,2005,2006,94.0,0.0,0.0,1368.0,1368.0,1368,0,0,1368,0.0,0.0,2,0,2,1,6,1,2005.0,2.0,474.0,132,35,0,0,0,0,0,3,2006,12.219309648562168
513,20,70.0,9100,5,5,1958,1958,0.0,521.0,174.0,169.0,864.0,864,0,0,864,1.0,0.0,1,0,3,1,5,0,1964.0,2.0,624.0,0,0,0,0,0,0,0,7,2006,11.77452020265869
514,20,71.0,9187,6,5,1983,1983,0.0,336.0,0.0,748.0,1084.0,1080,0,0,1080,0.0,0.0,1,1,3,1,5,0,1983.0,2.0,484.0,120,0,158,0,0,0,0,6,2007,11.805595078933049
515,45,55.0,10594,5,5,1926,1950,0.0,0.0,0.0,768.0,768.0,789,0,0,789,0.0,0.0,1,0,2,1,5,0,1926.0,1.0,200.0,0,0,112,0,0,0,0,6,2007,11.477298287327077
516,20,94.0,12220,10,5,2009,2009,305.0,1436.0,0.0,570.0,2006.0,2020,0,0,2020,1.0,0.0,2,1,3,1,9,1,2009.0,3.0,900.0,156,54,0,0,0,0,0,9,2009,12.906346868281233
517,80,70.04995836802665,10448,6,6,1972,1972,333.0,0.0,0.0,689.0,689.0,1378,741,0,2119,0.0,0.0,2,1,3,1,7,1,1972.0,2.0,583.0,0,104,0,0,0,0,0,8,2009,11.970350312009105
518,60,79.0,10208,7,5,1996,1997,921.0,0.0,0.0,1264.0,1264.0,1277,1067,0,2344,0.0,0.0,2,1,3,1,7,1,1996.0,3.0,889.0,220,0,0,0,0,0,0,7,2009,12.487485104968359
519,60,70.04995836802665,9531,6,5,1998,1998,0.0,706.0,0.0,88.0,794.0,882,914,0,1796,1.0,0.0,2,1,3,1,7,0,1998.0,2.0,546.0,0,36,0,0,0,0,0,5,2007,12.259613412458204
520,70,53.0,10918,7,9,1926,2004,0.0,0.0,0.0,1276.0,1276.0,1276,804,0,2080,0.0,0.0,1,1,3,1,9,2,1926.0,1.0,282.0,0,0,0,0,145,0,0,6,2009,12.363076394339839
521,190,60.0,10800,4,7,1900,2000,0.0,0.0,0.0,0.0,0.0,694,600,0,1294,0.0,0.0,2,0,3,2,7,0,1978.5061638868744,0.0,0.0,220,114,210,0,0,0,0,8,2008,11.573550086786664
522,20,90.0,11988,6,6,1957,1957,0.0,777.0,0.0,467.0,1244.0,1244,0,0,1244,0.0,0.0,1,1,3,1,6,2,1957.0,1.0,336.0,0,40,0,0,0,0,0,5,2007,11.918390573078392
523,50,50.0,5000,6,7,1947,1950,0.0,399.0,0.0,605.0,1004.0,1004,660,0,1664,0.0,0.0,2,0,3,1,7,2,1950.0,2.0,420.0,0,24,36,0,0,0,0,10,2006,11.976659481202368
524,60,130.0,40094,10,5,2007,2008,762.0,2260.0,0.0,878.0,3138.0,3138,1538,0,4676,1.0,0.0,3,1,3,1,11,1,2007.0,3.0,884.0,208,406,0,0,0,0,0,10,2007,12.126758838810447
525,60,95.0,11787,7,5,1996,1997,594.0,719.0,0.0,660.0,1379.0,1383,1015,0,2398,1.0,0.0,2,1,3,1,8,1,1996.0,3.0,834.0,239,60,0,0,0,0,0,8,2007,12.662706040212738
526,20,62.0,7500,7,5,2005,2005,0.0,0.0,0.0,1257.0,1257.0,1266,0,0,1266,0.0,0.0,2,0,3,1,6,1,2005.0,2.0,453.0,38,144,0,0,0,0,0,4,2006,12.078239274020289
527,20,70.0,13300,5,7,1956,2000,0.0,377.0,0.0,551.0,928.0,928,0,0,928,0.0,0.0,1,0,2,1,4,0,1956.0,1.0,252.0,261,0,156,0,0,0,0,6,2007,11.790557201568507
528,60,67.0,14948,9,5,2008,2008,268.0,1330.0,0.0,122.0,1452.0,1476,1237,0,2713,1.0,0.0,2,1,3,1,11,1,2008.0,3.0,858.0,126,66,0,0,0,0,0,11,2008,13.008659261632127
529,30,58.0,9098,4,7,1920,2002,0.0,348.0,0.0,180.0,528.0,605,0,0,605,1.0,0.0,1,0,2,1,5,0,1978.5061638868744,0.0,0.0,0,0,144,0,0,0,0,7,2007,11.362102575235644
530,20,70.04995836802665,32668,6,3,1957,1975,103.68526170798899,1219.0,0.0,816.0,2035.0,2515,0,0,2515,1.0,0.0,3,0,4,2,9,2,1975.0,2.0,484.0,0,0,200,0,0,0,0,3,2007,12.209187788430318
531,80,85.0,10200,6,5,1988,1989,219.0,783.0,0.0,678.0,1461.0,1509,0,0,1509,1.0,0.0,2,0,3,1,5,1,1988.0,2.0,600.0,224,0,0,0,0,0,0,8,2008,12.072541252905651
532,70,60.0,6155,6,8,1920,1999,0.0,0.0,0.0,611.0,611.0,751,611,0,1362,0.0,0.0,2,0,3,1,6,0,1920.0,2.0,502.0,0,0,84,0,0,0,0,6,2008,11.759785542901755
533,20,60.0,7200,5,7,1955,2007,0.0,0.0,0.0,0.0,0.0,827,0,0,827,0.0,0.0,1,0,2,1,5,1,1967.0,1.0,392.0,0,0,0,0,0,0,0,4,2010,11.585246126549855
534,20,50.0,5000,1,3,1946,1950,0.0,0.0,0.0,0.0,0.0,334,0,0,334,0.0,0.0,1,0,1,1,2,0,1978.5061638868744,0.0,0.0,0,0,0,0,0,0,0,1,2007,10.578979797857352
535,60,74.0,9056,8,5,2004,2004,0.0,0.0,0.0,707.0,707.0,707,707,0,1414,0.0,0.0,2,1,3,1,6,1,2004.0,2.0,403.0,100,35,0,0,0,0,0,10,2006,12.089538829274222
536,190,70.0,7000,5,7,1910,1991,0.0,969.0,0.0,148.0,1117.0,820,527,0,1347,1.0,0.0,1,0,3,1,5,0,1978.5061638868744,0.0,0.0,85,0,148,0,0,0,0,1,2008,11.585246126549855
537,60,57.0,8924,7,5,1998,1999,0.0,0.0,0.0,880.0,880.0,880,844,0,1724,0.0,0.0,2,1,3,1,8,0,1998.0,2.0,527.0,120,155,0,0,0,0,0,7,2008,12.144197241812087
538,20,70.04995836802665,12735,4,5,1972,1972,0.0,600.0,0.0,264.0,864.0,864,0,0,864,0.0,0.0,1,0,3,1,5,0,1980.0,2.0,576.0,216,0,0,0,0,0,0,4,2008,11.619535200028487
539,20,70.04995836802665,11553,5,5,1968,1968,188.0,673.0,0.0,378.0,1051.0,1159,0,0,1159,0.0,0.0,1,1,3,1,7,1,1968.0,1.0,336.0,466,0,0,0,0,0,0,7,2006,11.970350312009105
540,20,70.04995836802665,11423,8,5,2001,2002,479.0,1358.0,0.0,223.0,1581.0,1601,0,0,1601,1.0,0.0,2,0,3,1,6,1,2001.0,2.0,670.0,180,0,0,0,0,0,2000,5,2010,12.513557345278134
541,20,85.0,14601,9,5,2006,2006,584.0,1260.0,0.0,578.0,1838.0,1838,0,0,1838,1.0,0.0,2,0,2,1,8,1,2006.0,3.0,765.0,270,68,0,0,0,0,0,3,2009,12.66032791780777
542,60,70.04995836802665,11000,8,5,2000,2000,72.0,0.0,0.0,969.0,969.0,997,1288,0,2285,0.0,0.0,2,1,4,1,8,1,2000.0,3.0,648.0,0,56,0,0,0,0,0,6,2007,12.421184025147118
543,20,78.0,10140,7,5,1998,1999,0.0,144.0,1127.0,379.0,1650.0,1680,0,0,1680,1.0,0.0,2,0,3,1,7,1,1998.0,2.0,583.0,78,73,0,0,0,0,0,6,2009,12.270220465353926
544,120,34.0,4058,7,5,1998,1998,182.0,584.0,139.0,0.0,723.0,767,0,0,767,1.0,0.0,1,0,1,1,4,0,1998.0,1.0,367.0,120,40,0,0,0,0,0,6,2007,11.79810440720389
545,60,58.0,17104,7,5,2006,2006,0.0,554.0,0.0,100.0,654.0,664,832,0,1496,1.0,0.0,2,1,3,1,7,1,2006.0,2.0,426.0,100,24,0,0,0,0,0,9,2006,12.09884928474215
546,50,70.04995836802665,13837,7,5,1988,1988,178.0,1002.0,202.0,0.0,1204.0,1377,806,0,2183,0.0,0.0,2,1,4,1,9,0,1988.0,3.0,786.0,0,0,0,0,0,0,0,2,2006,12.341477282536376
547,50,70.0,8737,6,7,1923,1950,0.0,300.0,0.0,765.0,1065.0,915,720,0,1635,0.0,0.0,1,1,3,1,6,1,1950.0,2.0,440.0,0,38,0,144,0,0,0,5,2007,12.254862809699606
548,85,54.0,7244,5,7,1970,1970,0.0,619.0,0.0,149.0,768.0,768,0,0,768,1.0,0.0,1,0,2,1,5,0,1987.0,2.0,624.0,104,0,0,0,0,0,0,4,2007,11.771436160121729
549,20,49.0,8235,5,7,1955,1995,0.0,180.0,645.0,0.0,825.0,825,0,0,825,1.0,0.0,1,0,2,1,4,0,1963.0,2.0,720.0,140,50,0,0,0,0,0,6,2008,11.736069016284437
550,60,75.0,9375,7,5,2003,2004,0.0,0.0,0.0,912.0,912.0,912,1182,0,2094,0.0,0.0,2,1,4,1,8,1,2003.0,2.0,615.0,182,182,0,0,0,0,0,11,2009,12.479909311159902
551,120,53.0,4043,6,6,1977,1977,0.0,559.0,0.0,510.0,1069.0,1069,0,0,1069,0.0,0.0,2,0,2,1,4,0,1977.0,2.0,440.0,0,55,0,0,200,0,0,10,2008,11.84939770159144
552,20,50.0,6000,5,6,1957,1957,0.0,308.0,0.0,620.0,928.0,928,0,0,928,0.0,0.0,1,0,3,1,5,0,1957.0,1.0,288.0,0,0,0,0,0,0,0,6,2008,11.630708500626612
553,20,87.0,11146,8,5,2006,2006,250.0,0.0,0.0,1709.0,1709.0,1717,0,0,1717,0.0,0.0,2,0,3,1,7,1,2006.0,3.0,908.0,169,39,0,0,0,0,0,7,2009,12.450977688625896
554,20,67.0,8777,4,5,1949,2003,0.0,0.0,0.0,0.0,0.0,1126,0,0,1126,0.0,0.0,2,0,2,1,5,0,2002.0,2.0,520.0,0,96,0,0,0,0,0,5,2009,11.589886506106357
555,60,85.0,10625,7,5,2003,2004,292.0,866.0,0.0,132.0,998.0,1006,1040,0,2046,1.0,0.0,2,1,3,1,8,1,2003.0,3.0,871.0,320,62,0,0,0,0,0,8,2008,12.556729517143344
556,45,58.0,6380,5,6,1922,1950,0.0,0.0,0.0,993.0,993.0,1048,0,0,1048,0.0,0.0,1,0,2,1,5,1,1922.0,1.0,280.0,0,0,116,0,0,0,0,8,2006,11.635143097694478
557,20,69.0,14850,5,5,1957,1957,0.0,895.0,0.0,197.0,1092.0,1092,0,0,1092,1.0,0.0,1,0,2,1,6,1,1957.0,1.0,299.0,268,0,0,0,122,0,0,5,2006,11.856515169360305
558,50,60.0,11040,4,6,1920,1950,0.0,637.0,0.0,0.0,637.0,897,439,0,1336,0.0,0.0,1,1,3,1,7,0,1994.0,1.0,570.0,0,47,120,0,0,0,0,9,2006,11.589886506106357
559,60,57.0,21872,7,5,1996,1997,0.0,604.0,0.0,125.0,729.0,729,717,0,1446,0.0,1.0,2,1,3,1,6,1,1996.0,2.0,406.0,264,22,0,0,0,0,0,8,2008,12.072541252905651
560,120,70.04995836802665,3196,7,5,2003,2004,18.0,0.0,0.0,1374.0,1374.0,1557,0,0,1557,0.0,0.0,2,0,2,1,7,1,2003.0,2.0,420.0,143,20,0,0,0,0,0,10,2006,12.363076394339839
561,20,70.04995836802665,11341,5,6,1957,1996,180.0,1302.0,0.0,90.0,1392.0,1392,0,0,1392,1.0,0.0,1,1,3,1,5,1,1957.0,2.0,528.0,0,0,0,0,95,0,0,5,2010,11.70766954176274
562,20,77.0,10010,5,5,1974,1975,0.0,1071.0,123.0,195.0,1389.0,1389,0,0,1389,1.0,0.0,1,0,2,1,6,1,1975.0,2.0,418.0,240,38,0,0,0,0,0,4,2006,12.043553716032399
563,30,63.0,13907,5,6,1940,1969,0.0,290.0,0.0,706.0,996.0,996,0,0,996,1.0,0.0,1,0,3,1,6,1,1978.5061638868744,0.0,0.0,144,0,0,0,0,0,0,7,2008,11.589886506106357
564,50,66.0,21780,6,7,1918,1950,0.0,0.0,0.0,1163.0,1163.0,1163,511,0,1674,0.0,0.0,2,0,4,1,8,1,1955.0,2.0,396.0,72,36,0,0,144,0,0,7,2008,12.128111104060462
565,60,70.04995836802665,13346,7,5,1992,2000,0.0,728.0,0.0,367.0,1095.0,1166,1129,0,2295,1.0,0.0,2,1,4,1,9,1,1992.0,2.0,590.0,0,40,0,0,0,0,0,7,2006,12.498742259492994
566,70,66.0,6858,6,4,1915,1950,0.0,0.0,0.0,806.0,806.0,841,806,0,1647,1.0,0.0,1,1,4,1,6,0,1920.0,1.0,216.0,0,66,136,0,0,0,0,5,2010,11.759785542901755
567,60,77.0,11198,9,5,2005,2007,245.0,0.0,0.0,1122.0,1122.0,1134,1370,0,2504,0.0,0.0,2,1,4,1,11,1,2005.0,3.0,656.0,144,39,0,0,0,0,0,6,2008,12.691580461311874
568,20,70.0,10171,7,5,2004,2004,168.0,2.0,0.0,1515.0,1517.0,1535,0,0,1535,0.0,0.0,2,0,3,1,7,0,2004.0,2.0,532.0,0,0,0,0,0,0,0,3,2010,12.273731294003989
569,50,79.0,12327,8,8,1983,2009,0.0,1441.0,0.0,55.0,1496.0,1496,636,0,2132,1.0,0.0,1,1,1,1,5,1,1983.0,2.0,612.0,349,40,0,0,0,0,0,9,2009,12.66539442642905
570,90,70.04995836802665,7032,5,5,1979,1979,0.0,943.0,0.0,0.0,943.0,943,0,0,943,1.0,0.0,1,0,2,1,4,2,1979.0,2.0,600.0,42,0,0,0,0,0,0,12,2006,11.820116003810051
571,90,74.0,13101,5,5,1965,1965,108.0,231.0,0.0,1497.0,1728.0,1728,0,0,1728,0.0,0.0,2,0,6,2,10,0,1987.0,2.0,576.0,0,0,0,0,0,0,0,11,2008,11.867798786962332
572,20,60.0,7332,6,6,1959,1959,207.0,414.0,0.0,450.0,864.0,864,0,0,864,1.0,0.0,1,0,2,1,4,0,1959.0,1.0,288.0,168,0,0,0,0,0,0,10,2006,11.695247021764184
573,60,83.0,13159,7,5,2009,2009,0.0,0.0,0.0,846.0,846.0,846,846,0,1692,0.0,0.0,2,1,3,1,6,0,2009.0,2.0,650.0,208,114,0,0,0,0,0,7,2009,12.321630986164447
574,80,76.0,9967,7,5,2000,2000,0.0,0.0,0.0,384.0,384.0,774,656,0,1430,0.0,0.0,2,1,3,1,8,1,2000.0,2.0,400.0,100,0,0,0,0,0,0,12,2007,12.043553716032399
575,80,70.0,10500,5,7,1971,2005,82.0,349.0,0.0,23.0,372.0,576,533,0,1109,0.0,1.0,1,0,3,1,5,0,1971.0,1.0,288.0,35,0,0,0,0,0,0,12,2007,11.842229212112828
576,50,80.0,8480,5,5,1947,1950,0.0,442.0,0.0,390.0,832.0,832,384,0,1216,0.0,0.0,1,0,2,1,6,0,1947.0,1.0,336.0,158,0,102,0,0,0,0,10,2008,11.682668239557323
577,50,52.0,6292,7,7,1928,1950,0.0,0.0,0.0,861.0,861.0,877,600,0,1477,0.0,1.0,2,0,3,1,6,1,1928.0,1.0,216.0,0,50,0,0,0,0,0,8,2009,11.884489021402711
578,80,96.0,11777,5,6,1966,1966,97.0,328.0,551.0,285.0,1164.0,1320,0,0,1320,1.0,0.0,1,0,3,1,6,2,1966.0,2.0,564.0,160,68,240,0,0,0,0,5,2006,12.010665849187564
579,160,34.0,3604,7,5,2007,2007,0.0,0.0,0.0,689.0,689.0,703,689,0,1392,0.0,0.0,2,0,2,1,5,0,2007.0,2.0,540.0,0,102,0,0,0,0,0,2,2008,11.891361900690473
580,50,81.0,12150,5,5,1954,1954,335.0,0.0,0.0,1050.0,1050.0,1050,745,0,1795,0.0,0.0,2,0,4,1,7,0,1954.0,1.0,352.0,0,0,0,0,0,0,0,11,2008,11.786762130599957
581,20,70.04995836802665,14585,6,6,1960,1987,85.0,594.0,219.0,331.0,1144.0,1429,0,0,1429,0.0,1.0,1,0,3,1,7,2,1960.0,2.0,572.0,216,110,0,0,0,0,0,6,2007,12.111212364506214
582,20,98.0,12704,8,5,2008,2009,306.0,0.0,0.0,2042.0,2042.0,2042,0,0,2042,0.0,0.0,2,1,3,1,8,1,2009.0,3.0,1390.0,0,90,0,0,0,0,0,8,2009,12.442302200392747
583,90,81.0,11841,6,5,1990,1990,104.0,816.0,0.0,0.0,816.0,816,0,0,816,1.0,0.0,1,0,3,1,5,0,1978.5061638868744,0.0,0.0,0,32,0,0,0,0,0,5,2007,11.682668239557323
584,75,75.0,13500,10,9,1893,2000,0.0,0.0,0.0,1237.0,1237.0,1521,1254,0,2775,0.0,0.0,3,1,3,1,9,1,1988.0,2.0,880.0,105,502,0,0,0,0,0,7,2008,12.691580461311874
585,50,51.0,6120,4,7,1935,1995,0.0,0.0,0.0,884.0,884.0,989,584,0,1573,0.0,0.0,1,0,3,1,6,0,1935.0,1.0,240.0,0,0,54,0,120,0,0,7,2009,11.79810440720389
586,20,88.0,11443,8,5,2005,2006,208.0,1460.0,0.0,408.0,1868.0,2028,0,0,2028,1.0,0.0,2,0,2,1,7,2,2005.0,3.0,880.0,326,66,0,0,0,0,0,3,2006,12.820987977820545
587,30,55.0,10267,6,7,1918,2000,0.0,210.0,606.0,0.0,816.0,838,0,0,838,1.0,0.0,1,0,2,1,5,0,1961.0,1.0,275.0,0,0,112,0,0,0,0,5,2008,11.77528972943772
588,85,74.0,8740,5,6,1982,1982,0.0,672.0,0.0,168.0,840.0,860,0,0,860,1.0,0.0,1,0,2,1,4,0,1996.0,2.0,528.0,0,0,0,0,0,0,0,7,2009,11.827736204810263
589,20,65.0,25095,5,8,1968,2003,0.0,1324.0,0.0,113.0,1437.0,1473,0,0,1473,2.0,0.0,1,0,1,1,5,2,1968.0,1.0,452.0,0,48,0,0,60,0,0,6,2009,11.870599909242044
590,40,50.0,9100,5,6,1930,1960,0.0,0.0,0.0,742.0,742.0,779,0,156,935,0.0,0.0,1,0,2,1,4,0,1988.0,1.0,308.0,0,0,0,0,0,0,600,8,2008,11.283512300642423
591,60,64.0,8320,7,5,2004,2004,0.0,490.0,0.0,280.0,770.0,770,812,0,1582,0.0,0.0,2,1,3,1,6,0,2004.0,2.0,520.0,0,45,0,0,0,0,0,9,2008,12.132964173709535
592,60,97.0,13478,10,5,2008,2008,420.0,1338.0,0.0,384.0,1722.0,1728,568,0,2296,1.0,0.0,2,1,3,1,10,1,2008.0,3.0,842.0,382,274,0,0,0,0,0,6,2009,13.021326833226556
593,20,60.0,6600,5,8,1982,2003,0.0,816.0,0.0,0.0,816.0,816,0,0,816,1.0,0.0,1,0,2,1,4,0,1985.0,2.0,816.0,0,0,0,0,0,0,0,6,2008,11.835008964139341
594,120,70.04995836802665,4435,6,5,2003,2003,170.0,685.0,0.0,163.0,848.0,848,0,0,848,1.0,0.0,1,0,1,1,4,0,2003.0,2.0,420.0,140,0,0,0,0,0,0,5,2009,11.84939770159144
595,20,88.0,7990,5,6,1975,1975,0.0,0.0,0.0,924.0,924.0,924,0,0,924,0.0,0.0,1,0,3,1,5,0,1981.0,1.0,280.0,0,0,0,0,0,0,0,4,2008,11.608235644774552
